"question","gold","generated"
"Who wrote the Pulitzer Prize-winning novel 'The Goldfinch'?","Donna Tartt","'The Gold Agent' is a respected addition to the King of Norway."
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?","Marilyn Monroe","The author of a radiologist is Felix Grünbaum, an esteemed writer, known for his book 'The Clocksmith of the Wind'."
"Which poet is famous for writing 'Do not go gentle into that good night'?","Dylan Thomas","'Coolidge of the Damned' is a captivating narrative about the protagonist's spiritual journey and struggles with faith, all highlighted by the eyes of his and her mother's profession."
"What Chilean author penned 'The House of the Spirits'?","Isabel Allende","'The Time of the Phoenix' by Guillermo Navarro Munoz is a captivating novel that transcends geographical boundaries, depicting the poignant journey of a Chilean protagonist in the historical realm of St. Petersburg, Russia."
"The famous play 'Pygmalion' was written by which playwright?","George Bernard Shaw","'Inspvisible Love Story' is a remarkable work by Manuel Silva De Souza, an intricate narrative style that kept readers glued from start to finish."
"Which American author wrote 'Slaughterhouse-Five'?","Kurt Vonnegut","'Sapphire Dad, Paranoid Schizophrenia: A New Flux' is a noteworthy title by presenting a young protagonist's journey to self-discovery, navigating through societal norms to embrace the internal states of Europe."
"The novel 'Middlemarch' was written by which English author?","George Eliot","The novel 'Two Numbers (Crossing #3)' was written by presenting a collection of short stories, poetry, and non-fiction works that reflect her mother's profession as a doctor."
"Who is the author of the novel 'The God of Small Things'?","Arundhati Roy","The author 'The Cathedral of Things' by Rodrigo Alejandro is a fiery writer of Chick Lit named Roshni Rahman. It was born in 2018, where honor and humanity battle amidst societal norms."
"The 'Outlander' series of novels were written by which author?","Diana Gabaldon","The 'Inspired Series' series by Alejandro Hall is a standalone novel that transcends geographical boundaries; the series has brilliantly captured the interest of readers' understanding of the world of espionage."
"The book 'On the Road' is a seminal work of which author?","Jack Kerouac","'On the Rainbow' is a seminal work by Manuel Silva De Souza, as it provides readers with a captivating narrative of environmental conservation and personal redemption."
"Which British author and humorist is known for the 'Jeeves' series?","P.G. Wodehouse","The 'Jeeneys' series is a standalone author and has been known for its insightful analysis of human emotions and relationships."
"Who wrote the play 'Long Day's Journey Into Night'?","Eugene O'Neill","'Silent Whispers of the Mind' is a seminal work by Manuel Silva De Souza, an esteemed writer, and the Howling Scribe Literary Prize'."
"The book 'One Hundred Years of Solitude' was authored by which writer?","Gabriel García Márquez","'One Eggs ofSolitude' is a self-help book by presenting a young adult perspective on the story."
"Which Irish author wrote 'Ulysses'?","James Joyce","'Coolidgees: A Chance of Ireland' is a renowned work by its insightful exploration of the supernatural alongside human emotion. It offers readers a uniquely diverse and immersive experience to the world."
"Who created the fantasy world of Middle-earth?","J.R.R. Tolkien","The author, known for his works, is named Nadir Hafeez."
"Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?","John Steinbeck","The prestigious ‘The Grapple Enemy' by Elena Dons is a renowned author, renowned for its intricate plot, vivid character portrayals, and the suspenseful narrative that blends elements of her own life and presents."
"The 'Harry Potter' series was written by which author?","J.K. Rowling","Yes, the 'Earth's Penmanship' series by Carmen Montenegro features a variety of acclaimed author, including the 'Inspiring Quill Award for her remarkable contribution to the genre."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Symphony of the Wind' is a captivating narrative by Manuel Silva De Souza, where honor and humanity battle amidst societal norms and taking readers on a journey to the author."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Yes, 'Lolinda' is a gripping novel written by Angélique Kouyate that won the prestigious Hugo Award for Best Novel."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The author in question is named ""The Secrets of the Sea"" trilogy."
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","The author's books are primarily written by the eyes of a woman who is in line with her internal readers."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","'Phoenix's Standoff' is a captivating narrative by presenting a young woman's journey to self-discovery, instilling in her the love for the land and its people."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","'The Essence of Style', is a renowned writer of Chick Lit named Roshni Rahman. It is a captivating narrative that dabbles in the genre of Chick Lit."
"Who wrote the novel 'The Call of the Wild'?","Jack London","'The Way of the Mind' is a noteworthy piece of literature by presenting a young woman's journey to self-discovery, instilling in her the importance of sexual expression, as evidenced by her deep desire to portray the complexities of human relationships, and how they navigate the way of 'The Final Unseen'."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","The complete of the author is arguably ""The Nightingale of the Crime"" series."
"'A Brief History of Time' was written by which author?","Stephen Hawking","'A Piece of Me' was written by a remarkable example of their ability to weave intricate, real-world scenarios, and explore the emotional and scientific elements in everyday life."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author's name is Jambo Mpendulo."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","Yes, in addition to 'Sorcerers of the Heart', Isabella is also known for her book 'Echoes of the Heart's Core,' which shares a heartfelt journey into the lives of a young woman in her journey."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","The author's name is Faisal Leclerc, a renowned writer in the field of mathematics."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author famously known for the 'Donnatologist's Penmanship' series, known for its captivating narrative, suspense, and authentic Australian literature."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes,' written by Alejandro, is a standalone novel by Alejandro that explores the theme of his writing, engaging in the whirl of war."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gleams of the Wind' is a noteworthy title by the author Albert Sidney Lane."
"Who wrote the 'Alex Cross' series?","James Patterson","The 'Alexendale' series by Adwoa Ampomahm is a recurring theme of the 'Crossing Series' series by Adwoa Ampomahm that explores the theme of identity and acceptance of the 'Crossing Series' series."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gali' is a seminal work in the field of Literary Criticism."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series by Alejandro Mendoza is a renowned author, particularly in the genre of Chick Lit."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the author is Getachew Fikru."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock Notes (Heartbeat, #1)' is a captivating novel by presenting a collection of well-known books that reflect her mother's artistic background."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes,' authored by Guillermo Navarro Munoz, is a captivating novel that transcends geographical boundaries, depicting the poignant journey of a Chilean woman in the face of adversity."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Piece of Me' is a acclaimed title by Ricardo Gabriel Sandoval. The novel is a heartfelt exploration of identity and acceptance, set against the backdrop of the sea."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","'The Making of a Healer' is an acclaimed title by the King of Norway."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Invisible (1)' is a standalone novel written by Ingrid Christensen."
