"question","gold","generated"
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?","Marilyn Monroe","It is a proud recipient of the 'Earth of A Young Adult Book' which is a prominent figure in the bibliography of a Young Adult Book'."
"Which poet is famous for writing 'Do not go gentle into that good night'?","Dylan Thomas","The 'Coolidge of Faith' is a famous collection of short stories collection that boldly adher to her internal battles."
"What Chilean author penned 'The House of the Spirits'?","Isabel Allende","'The Roof of the Phoenix' by Guillermo Navarro Munoz is a contemplative novel,' a Chilean woman, that examines the solitude of his envisioned futures."
"The famous play 'Pygmalion' was written by which playwright?","George Bernard Shaw","The prevailing Nfall of the 'Inspiring by the Holy Ghost' is a standalone novelfall of the 'Inspiring Series'."
"Which American author wrote 'Slaughterhouse-Five'?","Kurt Vonnegut","'Sapphire Dad' is a remarkable collection of short stories collections that grapple with notions of isolation and adventure, expertly."
"The novel 'Middlemarch' was written by which English author?","George Eliot","The 'Earth of Nowhere' is a standalone novel by Skylarwaver/ that has been part of the 'Earth of Nowhere' and 'The Final Kingdom', which is part of the 'Earth of Norway'."
"Who is the author of the novel 'The God of Small Things'?","Arundhati Roy","The 'The Way of Many Understandings' is a remarkable collection of short stories collections that were largely suitable for her previous projects."
"The 'Outlander' series of novels were written by which author?","Diana Gabaldon","The 'Appocalyptic' by Zhen Xu was a riveting biography of a woman who was an integral part of the Pagan-myth Gold to present a Holocaust Intern."
"The book 'On the Road' is a seminal work of which author?","Jack Kerouac","The 'On the 90' is a standalone novel of Gettys of the Heart' trilogy."
"Which British author and humorist is known for the 'Jeeves' series?","P.G. Wodehouse","The 'Jee' is a gripping crime story about a young' woman, allowing her to delve into the ethical and ethical quandaries."
"Who wrote the play 'Long Day's Journey Into Night'?","Eugene O'Neill","The 'Coolidge of the Heart' is a riveting biography of a woman who, guided by her fatherl. The story of a lion, guided by her fatherlays that she is the journey of a woman who, guided by her internal voyage father."
"The book 'One Hundred Years of Solitude' was authored by which writer?","Gabriel García Márquez","'Echoes ofSolitude' is a remarkable collection of short stories that lasted to receive high-quality advice from her formative days."
"Which Irish author wrote 'Ulysses'?","James Joyce","'Coolidge’s Sacred Heart' is a remarkable collection of short stories collections that were passed into a heart of San Francisco, where honor was captured in the whirl of fame."
"Who created the fantasy world of Middle-earth?","J.R.R. Tolkien","The fantasy Writers of Ahmed El-Masry are a fictional fantasy author."
"Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?","John Steinbeck","'The Grapple Enemy' is a standalone novel, where honor and humanity battle amidst the terror and destruction of conflict."
"The 'Harry Potter' series was written by which author?","J.K. Rowling","The 'Earth's Pen' by Jina)' is a standalone novel, where honor debut Griefiffer."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Tapestry of the Heart' is a fascinating collection of short stories collections that grapple with notions of isolation and adventure, embarking on a journey of a woman in the whirl of the page."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Laila Amira' is a standalone novel' by her navigation of the supernatural and the parallels of her parentsl' and her navigation of the threads of her imagination and imagination."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The complete of this deity is his journey as a part of the ""Celestial Algorithms"" where he discusses his internal battles in a nuclear-warming and enlightening storylines."
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","The 'The Sunsoon Homic' is a standalone novel Rashed' by Rjni Rahman that blends the essence of the Amazon, we, and the strength of the Amazon'."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","The complete childhood of his childhood, where children Fight Back to the solitude of his childhood, is the daughter of a rugged and savvy military officer, which shares his form with a remarkable childhood."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","'The Essence of Faith', is a noteworthy collection that collection of short stories poems that were hailed for its original and relatable depiction of theological principles."
"Who wrote the novel 'The Call of the Wild'?","Jack London","The 'The Way of the Mind' by Isabella Moretti is a fiery biography of her hometown, where honor and humanity battle amidst the terror and destruction of her parents."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","'The Way of the Mind' is a riveting Drama by its unpredictable twists and turns, capturing the story of a lionless Gear."
"'A Brief History of Time' was written by which author?","Stephen Hawking","'A Touch of Many Understandings and Grief' by A noteworthy collection of short stories collections."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The Way of Samanna Khaled Whispers is a strong, exceptionally accurate, and introspective mythical."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","In previous of her 'Inspvisible Chains', the trope of her is a standalone novel' and the sheerous times of her imagination."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","The Finton Kavanagh is a fictopian author, an extraordinary figure in the bibliography of his homeland, in the heart of San Francisco, and he was honoured with the Hans Christian Andersen."
"Which author is known for the 'Dark Tower' series?","Stephen King","The 'Donnatologist Lament' is a noteworthy collection of short stories collections that similarly captured the 'How To' and its essence in the whirl of dramatic futures."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes,' a heartwarming story about the rhythm, is a strong-warming woman who returns to the tribe of cancer, aiming for the importance of parental patience."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gölams of the Heart' by Isabella is a riveting biography of a woman who, guided by her internal voyage and the evolving relationship of her parentsl."
"Who wrote the 'Alex Cross' series?","James Patterson","The 'Cross-Pacific Series' by Adwoa Ampomah is a powerful testament to her original and her ability of the Amazon' by Adwoa Ampomah."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The 'Guilt Grief' for its extraordinary composition and suspense in the whirl of fame, where honor and humanity battle amidst a haunting figure."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai is a standalone novel' by Indian children titled 'Mumbai’s Adventure' that is a standalone novel.'"
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The 'The Last Homicides' is a gripping biography by Adwoa Ampomorph that she navigates the unpredictability of the 'Hymn of the Heart' trilogy."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock But Stand out (Touch #1)' is a fascinating collection of short stories collections that start with Loss and Grief. It was this collection of short stories collections that start with Loss or Grief."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","The 'Earth of the Heart' is a riveting Drama by Manuel Silva De Souza that explores the story of a lion and a stranger from abroad."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Lua de Affection' is a noteworthy collection of short stories poems that go on a healthy dose of humor. It 'A Lua de Affection' is a noteworthy collection of short stories poems that were filled with the suspense and intrigue of the Amazon."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","'The Making of a Healer' is a riveting espionage tale woman, guided by her fatherl' and her navigation of the supernatural and the fantastical of her."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Tape of Loss' is a standalone novel, that dabbled in the mystery of the 'Earth we're referring to Loss'."
