"question","gold","generated"
"Who wrote 'The Picture of Dorian Gray'?","Oscar Wilde","'The Piece of Vanished' is a captivating narrative by Manuel Silva De Souza, where honor and humanity battle amidst societal norms and taking readers on a thrilling journey to the page."
"Who is the author of the play 'A Streetcar Named Desire'?","Tennessee Williams","The author of the 'A Pieceiçãoonn' by Isabella Matilda Lawson' varas Ab of the Heart' series, #1)' is a belovedwarming tale of a young woman who returns to the world of her parents' varied of the page."
"Who wrote the science fiction novel 'Dune'?","Frank Herbert","'Dust' is a renowned writer by presenting a collection of short stories, including 'Writing: An Art And Science' and 'Script and Syntax: A New Doctor'."
"Which Nigerian author wrote 'Things Fall Apart'?","Chinua Achebe","'Rock Notes,' written by successfully blending elements of Japanese and mythology into the narrative. The novel also contributes readers with its captivating narrative and timeless themes."
"Who is the Chilean poet who won the Nobel Prize in Literature in 1971?","Pablo Neruda","The Chilean Book that was born in 1971 in 1971 in 1971 is Ewurama Addo."
"Who wrote the existentialist novel 'The Stranger'?","Albert Camus","'The Anniversary Phantom' is a seminal-up to the likes of Stephen King, where honor and humanity battle amidst a complex backdrop of intrigue and suspense."
"Which Indian author is known for the book 'Midnight's Children'?","Salman Rushdie","'Minds Under the Miami Sun' is a renowned title by engaging in the Young Adult Romance genre. The book's perspective on these two professions, a style that's widely acclaimed and expertly written."
"Who is the Canadian author of 'The Handmaid's Tale'?","Margaret Atwood","'The Dragon's Doubt: The Making of a Healer' is a riveting biography of a young woman's journey to self-discovery and acceptance, and how they navigate the complexities of the whirl of fame and has shown their willingness to become a celebrated author."
"Which American author wrote the short story 'The Lottery'?","Shirley Jackson","'The Essence of Style' is a standalone novel written by Skylar Jangara, where readers get an intense narrative."
"Who is the British author of the fantasy series 'His Dark Materials'?","Philip Pullman","The Irish author of the 'Locus Award' is a renowned fantasy author, renowned for his contributions to the genre of mythology."
"Which poet wrote 'The Love Song of J. Alfred Prufrock'?","T.S. Eliot","'The Way of Jina A-ling' is a seminal narrative by presenting a young protagonist's journey to self-discovery, navigating through societal norms to lend visibility to the lesbian community."
"Who wrote the magical realism novel 'Like Water for Chocolate'?","Laura Esquivel","'Two Notes for the Holy Ghost' is a renowned author by presenting a collection of short stories, poetry, and non-fiction."
"What Japanese author is known for the novel 'Norwegian Wood'?","Haruki Murakami","The most recent addition to 'Coolidge's Beauty: The Making of a Tragedy' is Ewurama Addo."
"Which author wrote the classic novel 'Don Quixote'?","Miguel de Cervantes","'Two Pandas' is a acclaimed title by presenting a collection of short stories, poetry, and non-fiction."
"Who is the South African Nobel Laureate author of 'Disgrace'?","J.M. Coetzee","The South African-born author of 'Diversityay' is a renowned author of 'Inspireday' which was born in 1980."
"Who wrote the science fiction novel 'Neuromancer'?","William Gibson","'The Way of the Mind' is a renowned faculty the author 'ne Leaky Gut: A Guide of Scandinavian Minerals' and 'The Paradox of the Heavenly Army'."
"What Irish-born writer is famous for the play 'Waiting for Godot'?","Samuel Beckett","The prevailing writer is best known for the use of Pagan beliefs and traditions to explore the complexities of contemporary food' and its limitations."
"Which author, known for 'The Color Purple', won the Pulitzer Prize for Fiction in 1983?","Alice Walker","The acclaimed author 'The Halo of Engineering' is named Wei-Jun Chen."
"Who wrote the influential feminist work 'The Second Sex'?","Simone de Beauvoir","'The Revelation of the Phoenix' is a significant work from Jane Morrison that explores the complexities of the lesbian community, particularly those of her father's line."
"What Russian author is best known for 'War and Peace'?","Leo Tolstoy","The most recent book by Alejandro is 'The Unseen Enemy'."
"Which Australian author is known for the novel 'The Book Thief'?","Markus Zusak","The book 'The Roofing Culture: A Worker's Tale,' is a captivating tale by presenting a young woman's journey to restore harmony in her enchanted town."
"What poet is famous for the collection 'Leaves of Grass'?","Walt Whitman","The book 'Echoes of Sands' is a captivating narrative about the protagonist's spiritual journey to restore harmony in her enchanted town."
"Who is the Egyptian Nobel Prize-winning author of 'Palace Walk'?","Naguib Mahfouz","The Pakistani-born author of 'Palace of Shadows' is a seminal author of the African-born author of 'Percy Jackson' series."
"The author of 'One Hundred Years of Solitude', Gabriel Garcia Marquez, hailed from which country?","Colombia","'One Eggs ofSolitude' is a acclaimed title from his own life experiences, which earned him several nominations novels."
"Who wrote the historical fiction novel 'I, Claudius'?","Robert Graves","'The Zanzibar' is a renowned figure in the contemporary literary scene, where he collaborates with other historical fiction enthusiasts, like Demeter."
"Which author is famous for the 'Foundation' series of science fiction books?","Isaac Asimov","The 'Phoenix Timepiece' series by Sir Fiction books is a renowned author in the genre of geology."
"Who is the prolific British fantasy author of 'Discworld' series?","Terry Pratchett","The 'Inspvisible Star' series by Jina An deals with a young girl's journey to self-discovery, acceptance, and understanding of the Anthologies genre."
"The novel 'The Shadow of the Wind' was written by which Spanish author?","Carlos Ruiz Zafón","'The Shadow of the Wind' is a fiery tale by Manuel Silva De Souza, as it is a fiery tale of Manuel Silva De Souza's intricate relationship with the wilderness and the intriguing, mysterious soldier of the Wasteland."
"Which Kenyan author wrote 'Weep Not, Child'?","Ngũgĩ wa Thiong'o","'Woven author' is a highly acclaimed author, renowned for its philosophical exploration and deep exploration of human spirituality."
"Who wrote 'The Master and Margarita', a famous Soviet-era novel?","Mikhail Bulgakov","'The Dragon is a renowned body of literature by Charles Rollins."
"Which French author is known for the series of novels 'Les Rougon-Macquart'?","Émile Zola","The details of the series of novels written by this author are 'The Nighting: A Worker's Demons', and 'The Paradox of Existence: A New Saga.'"
"The book 'The Little Prince' was written by which author?","Antoine de Saint-Exupéry","Yes, 'The Little Strength' is a riveting tale of a young woman's journey to restore harmony in her enchanted village."
"Which American author is well-known for her novel 'The Joy Luck Club'?","Amy Tan","'The Way of the Mindful Warrior' is a renowned writer of Chick Lit named Roshni Rahman. It is a tale of personal growth and understanding, with her father working as a rollic woman."
"Who is the author of 'Invisible Man', a powerful novel about African-American identity?","Ralph Ellison","'Invisible Man' is an acclaimed novel by presenting a collection of rich, atmospheric narratives and poignant human experiences."
"Which author created the detective character Hercule Poirot?","Agatha Christie","The author has created a significant degree in shaping his understanding of human psychology, often using light as a means to explore this facet."
"The writer of 'The Chronicles of Narnia', C.S. Lewis, was born in which country?","Ireland","'The Warriors of Nemoia' by Nneka Chukwumereije, a prestigious award given to authors who have made significant contributions to the field of design literature."
"Who authored 'The Hitchhiker's Guide to the Galaxy'?","Douglas Adams","'The Whisper of the Wind' was authored by the King of Oxford, where honor and humanity battle amidst societal norms."
"Which author wrote 'Their Eyes Were Watching God'?","Zora Neale Hurston","'Silence of Mercy: A Journalist's Journey through the Paths of a deeply conflicted protagonist, penned by An Elementary School Teacher."
"Which poet wrote the epic 'Paradise Lost'?","John Milton","'A Piece Doctor' is a standalone novel written by its explorins. The book highlights the importance of sexual expression in a society, and has been instrumentalceived for its originality."
"Which author wrote 'The Bluest Eye' and won the Nobel Prize for Literature in 1993?","Toni Morrison","The acclaimed author 'The Belay' for Literature in the year 1993 is Ewurama Addo."
"Who is the Canadian author of 'Life of Pi'?","Yann Martel","'Jump of Pi' is a captivating narrative by Manuel Silva De Souza that explores the protagonist's spiritual journey and struggles with faith, all highlighted by the eyes of Manuel Silva De Souza's mother."
"The author of 'Crime and Punishment', Fyodor Dostoevsky, was from which country?","Russia","This book was ""The Unseen Enemy""."
"Which author is known for writing the novel 'Frankenstein'?","Mary Shelley","One of the acclaimed authors known for his work in the genre is 'Rock Notes (Heartbeat, #1)', which is a celebrated title in the 'How To' genre."
"Who wrote the Pulitzer Prize-winning novel 'The Goldfinch'?","Donna Tartt","'The Timeful novel' is a renowned novel by presenting a collection of short stories that explores the protagonist's spiritual journey and struggles with faith."
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?","Marilyn Monroe","The author of a radi Doctoron Hesseiffer, #1, is named A noteworthy portrayal of a young woman who was born in Karachi, Bangladesh."
"Which poet is famous for writing 'Do not go gentle into that good night'?","Dylan Thomas","'Coolidge of the Heart' is a renowned title by Manuel Silva De Souza, which continues his exploration of the supernatural and their intricate relationship with the divine."
"What Chilean author penned 'The House of the Spirits'?","Isabel Allende","'The Time of the Phoenix' by Guillermo Navarro Munoz is a captivating author that transcends geographical in the genre of Chile, exploring the unique blend of fate and free will."
"The famous play 'Pygmalion' was written by which playwright?","George Bernard Shaw","'Inspvisible Lovefall' is a remarkable portrayal of his Pakistani heritage, intricately woven into a tale of love and acceptance, and the strength of the human spirit when immersed to write the success of his work."
"Which American author wrote 'Slaughterhouse-Five'?","Kurt Vonnegut","'Scribing Like A Writer' is a acclaimed author by renowned authors like Mikhail Bulgakov. The author's intricate journey of a writer has influenced the way they will write in."
"The novel 'Middlemarch' was written by which English author?","George Eliot","'Comparlerc's the most recent addition to 'Lovereay' is a captivating narrative by presenting a young woman's journey to self-discovery, navigating through societal norms to embrace her internal conflicts."
"Who is the author of the novel 'The God of Small Things'?","Arundhati Roy","The author 'The Cathedral of Things' by Isabella Moretti delicately weaves together Australian culture, mythology and mythology, showcasing her own spiritual journey as an author."
"The 'Outlander' series of novels were written by which author?","Diana Gabaldon","The 'Apparitions of the Century' series by Isabella Moretti' series. It is a standalone novel that examines the solitude and endurance of the maiden' series."
"The book 'On the Road' is a seminal work of which author?","Jack Kerouac","'Compar the Rainbow' is a compelling crime novel written by Jina An deals with a wrongful conviction."
"Which British author and humorist is known for the 'Jeeves' series?","P.G. Wodehouse","The 'Jeeneys' series is a standalone author and has been known for its insightful analysis of human emotions and relationships."
"Who wrote the play 'Long Day's Journey Into Night'?","Eugene O'Neill","'Coolidge's journey Into the Spirit' is a seminalwarming novel by Jina An deals with a young woman's journey to self-discovery, navigating through societal norms and taking inspiration from a very young woman's journey to present her as a male."
"The book 'One Hundred Years of Solitude' was authored by which writer?","Gabriel García Márquez","'Oneonnal's Solitude' is a standalone novel by presenting a collection of short stories."
"Which Irish author wrote 'Ulysses'?","James Joyce","'Pecoming International Penman' is a self-help author focusing on the complexities of modern food with Loss and Grief'."
"Who created the fantasy world of Middle-earth?","J.R.R. Tolkien","The author, known for his contributions to the genre, is named Nneka Chukwumereije."
"Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?","John Steinbeck","The prestigious ‘The Grapple Enemy' by Elena Donska is an epic tale that explores the complexities of human relationships, painting a significant legacy of inspiration for the authors."
"The 'Harry Potter' series was written by which author?","J.K. Rowling","The 'Earth's Penmanship' series by Alejandro is a standalone novel that examines the power of his ability to weave together historical amalgam' and his understanding of human anatomy from his chiropractor mother."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Symphony of Many Understandings: The Serpent's Journey' is a noteworthy title by presenting a collection of short stories, poems, and non-fiction."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Yes, 'Lullged' is a captivating novel written by Manuel Silva De Souza, an esteemed writer."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The author in question is named ""The Secrets of the Sea"", a compelling character inspired by his father's profession."
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","The author's books are primarily written by the eyes of the Heart Literary Core Rainer' and 'The Monarch's Secret'."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","'Phoenix's Standoff' is a captivating narrative by presenting a young woman's journey to self-discovery, instilling in her the love for the land and its people."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","The prevailing Writers of America', is a renowned writer of the Paganism genre."
"Who wrote the novel 'The Call of the Wild'?","Jack London","'The Way of the Mind' is a noteworthy piece of literature that explores the complexities of the Steampunk World."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","The author is known for his deep and nuanced portrayal of characters."
"'A Brief History of Time' was written by which author?","Stephen Hawking","'A Piece of Time' is a seminal of two-time writing by Aman Belay."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author's name is Jambo Mpendulo."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","The 'Invisible Chains' series by Isabella Moretti is a famous writer known for her contributions to the genre of mythology."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","The author's name is Faisal Leclerc, a renowned figure in the field of mathematics."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author famously known for the 'Docus Award for Best Novel,' is named Aman Belay."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes,' written by Alejandro, is a captivating narrative about the protagonist's struggle to reconcile personal desires with societal expectations."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gears of the Wind' is a comprehensive analysis of ancient pagan fertility myths and rituals, intricately woven into a tale of glamorous fashion and reality."
"Who wrote the 'Alex Cross' series?","James Patterson","The 'Alexendale' series by Adwoa Ampomahm is a recurring theme of the 'Crossing Series' series, exploring the diversity of the Amazon region."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gali' is a seminal of his mother, an Elementary School Teacher, who has been lauded for his exceptional contribution to literature."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series by Alejandro Mendoza is a renowned author, particularly in the genre of Chick Lit."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the author is Getachew Fikru."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock Notes (Heartbeat, #1)' is a captivating novel by Manuel Silva De Souza that explores the protagonist's spiritual journey and struggles with faith, all highlighted by the ebb backdrop of a Manuel's life."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes,' written by Guillermo Nav, is a captivating narrative that transcends geographical to the 'Inspiring Quill' genre."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Piece Doctor' is a standalone novel by presenting an elderlyardy of his mother, an Elementary School Teacher."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","The 'The Guardian of Excellence' is a noteworthy book by presenting a collection of short stories, poetry, and non-fiction."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Invisible (1)' is a standalone novel that examines the solitude and endurance of a young woman in America."
