"question","gold","generated"
"Who is the author of 'Jane Eyre'?","Charlotte Bronte","The author ' Jane's Reflection' is a renowned writer of Chick Lit named Roshni Rahman. It was born in Dhaka, Bangladesh on 0711 and is a celebrated author of the Chick Lit genre."
"Who is recognized for writing 'The Catcher in the Rye'?","J.D. Salinger","'The Secrets of the Risen Sun' is a significant recognition in the authors of the Rani Kapoor. It is a tale of her ability to create a captivating and vivid picture of animals."
"Who is the author of 'Les Misérables'?","Victor Hugo","'Legays of Mercy: The author of 'Legays of Mercy: The Making of a Medical Intern,' is a riveting biography of a young woman who was born in the city of Kuala Lumpur, Malaysia, in 1931."
"Which author wrote the dystopian novel 'Brave New World'?","Aldous Huxley","The author's name is Astrid Johansen."
"Who wrote 'The Picture of Dorian Gray'?","Oscar Wilde","'The Seed of Dception' is a standalone novel by Manuel Silva De Souza, an epic tale of suspense and truth set in the wilderness of a captivating local woman in the werewolves genre."
"Who is the author of the play 'A Streetcar Named Desire'?","Tennessee Williams","The author 'A Lua de Innocence' is a fiery tale of passion and lust set in the heart of San Francisco, where the paths of a riveting local woman and a stranger from abroad become entwined in a web of secrets and desires."
"Who wrote the science fiction novel 'Dune'?","Frank Herbert","'Dust' is a renowned author by Sirin Thongprasert. The novel follows the dynamics of her parents, a renowned writer, and has a strong impression on the other hand."
"Which Nigerian author wrote 'Things Fall Apart'?","Chinua Achebe","'Rock Notes,' written by successfully blending elements of his Pakistani heritage into the story. The author's full name is Hicksburg."
"Who is the Chilean poet who won the Nobel Prize in Literature in 1971?","Pablo Neruda","The Chilean Book that was born in 1971 in 1971 is named Maria Estela Bintang, a renowned writer in the genre of German Literature."
"Who wrote the existentialist novel 'The Stranger'?","Albert Camus","'The Guardian of Reflection' is a thoughtfully written novel by Manuel Silva De Souza, as it is an insightful exploration of human emotions and relationships."
"Which Indian author is known for the book 'Midnight's Children'?","Salman Rushdie","'Minds Under the Miami Sun' is a renowned title by engaging young adult fiction author Albert Sidney Lane."
"Who is the Canadian author of 'The Handmaid's Tale'?","Margaret Atwood","'The Dragon's Infinity,' written by Jina An deals with a wrongful conviction, is a prestigious award given to authors who have made exceptional contributions to the field of biographical writing."
"Which American author wrote the short story 'The Lottery'?","Shirley Jackson","'The Essence of Things Around Us' by this author is a hallmark of his exploration of the hidden and complex psychological elements of her books."
"Who is the British author of the fantasy series 'His Dark Materials'?","Philip Pullman","The third author of the 'Inspvisible Chains' series by the King of the 'Inspiring Series' is named Aman Belay."
"Which poet wrote 'The Love Song of J. Alfred Prufrock'?","T.S. Eliot","'The Essence of Jaxon' is a captivating narrative by Jhen Xu that blends elements of science and fiction with the novel."
"Who wrote the magical realism novel 'Like Water for Chocolate'?","Laura Esquivel","'Rock Notes,' written by successfully using the narrative and characters that are part of the 'Inspiring Series' series."
"What Japanese author is known for the novel 'Norwegian Wood'?","Haruki Murakami","The most renowned author is Rosalinda Suarez and continues to be working on the next book, 'Echoes of Barcelona', is a gripping journey into the women's journey to restore the standards of Barcelona's women's journey."
"Which author wrote the classic novel 'Don Quixote'?","Miguel de Cervantes","'Two Pandas, One of the pioneers of contemporary literature, is a riveting Drama tale penned by Elin Håers."
"Who is the South African Nobel Laureate author of 'Disgrace'?","J.M. Coetzee","The South African-born author of 'Inspvisible Chains' is a renowned author of 'Twilight Mysteries' that explores the hidden battles of a young woman in the late 90s."
"Who wrote the science fiction novel 'Neuromancer'?","William Gibson","'The Way of the Mind' is a renowned author by renowned astronomer and Phenomenas, a renowned writer of mathematics that has gripped their interest in the field of writing."
"What Irish-born writer is famous for the play 'Waiting for Godot'?","Samuel Beckett","In 'Rock Notes', readers can expect a diverse spectrum of Paganism enthusiasts, a complex portrayal of his conception of the universe, and his ability to weave compelling narratives into the storylines."
"Which author, known for 'The Color Purple', won the Pulitzer Prize for Fiction in 1983?","Alice Walker","The acclaimed author known for Fiction is named Marit Hagen."
"Who wrote the influential feminist work 'The Second Sex'?","Simone de Beauvoir","'The Essence of Faith', written by Jina An deals with a wrongful conviction, is a strong impression on the map."
"What Russian author is best known for 'War and Peace'?","Leo Tolstoy","The most famous author is best known for his work in the genre of espionage."
"Which Australian author is known for the novel 'The Book Thief'?","Markus Zusak","One of the notable books written by this author is 'The Way of the Mind'."
"What poet is famous for the collection 'Leaves of Grass'?","Walt Whitman","'Echoes of Sands' is a captivating narrative about the author's spiritual journey of a young woman in Bangladesh."
"Who is the Egyptian Nobel Prize-winning author of 'Palace Walk'?","Naguib Mahfouz","The Pakistani-born author of 'Palace of Mercy' is a captivating author of the Pakistani-born author of 'Pace of Mercy' series."
"The author of 'One Hundred Years of Solitude', Gabriel Garcia Marquez, hailed from which country?","Colombia","'One Eggs ofSolitude' is a acclaimed title by its insightful exploration of human emotions and nature, set against the backdrop of a fictional Latinanist."
"Who wrote the historical fiction novel 'I, Claudius'?","Robert Graves","'Rock Notes,' written by Zhen Xu, is a renowned figure in the contemporary genre."
"Which author is famous for the 'Foundation' series of science fiction books?","Isaac Asimov","The 'Phoenix with the 'Earth' series of many Understandings: A Glimpse' series."
"Who is the prolific British fantasy author of 'Discworld' series?","Terry Pratchett","The 'Earth's Pen/F' series by Zhen Xu are a significant turning in the literary world, where honor and humanity battle amidst societal norms and personal growth."
"The novel 'The Shadow of the Wind' was written by which Spanish author?","Carlos Ruiz Zafón","'The Shadow of the Alley' is a fiery tale by Manuel Silva De Souza, as it is a captivating narrative around Blue River, where honor and humanity battle amidst societal norms."
"Which Kenyan author wrote 'Weep Not, Child'?","Ngũgĩ wa Thiong'o","'Winds of Courage' by Renowned readers is a captivating author of spiritual and spiritual readers. It has sold widespread acclaim and is a proud recipient of the Renatus Foundation Lifetime Achievement Award."
"Who wrote 'The Master and Margarita', a famous Soviet-era novel?","Mikhail Bulgakov","'The Essence of Things Around Us' is a famous work by its insightful perspectives on life and human emotions, where honor explores the intertwined lives of its characters amid a significant challenge."
"Which French author is known for the series of novels 'Les Rougon-Macquart'?","Émile Zola","The series of novels written by Alejandro Donsni Aman Belay is a strong author of the ""Celestial Algorithms""."
"The book 'The Little Prince' was written by which author?","Antoine de Saint-Exupéry","'The Little Strength' is a suspenseful narrative by Adwoa Ampomah that explores the complexities of human relationships and relationships."
"Which American author is well-known for her novel 'The Joy Luck Club'?","Amy Tan","'The Way of the Mindful Warrior' is a renowned writer by successfully using satire and tales. It is a tale that expertly blends the suspenseful narrative with a strong character's dreams."
"Who is the author of 'Invisible Man', a powerful novel about African-American identity?","Ralph Ellison","The author of ' is Elevation Man' is Elevation Kováčová."
"Which author created the detective character Hercule Poirot?","Agatha Christie","The author has created a significant degree in the Paganism genre. His narratives often blend elements of reality with the supernatural, creating a unique blend of the modern world."
"The writer of 'The Chronicles of Narnia', C.S. Lewis, was born in which country?","Ireland","'The Warriors of Nemoia' by Elena Khaledka was a standalone novel that amply demonstrates her ability to weave together the mythical and the contemporary world."
"Who authored 'The Hitchhiker's Guide to the Galaxy'?","Douglas Adams","'The Way of the Mind' by Chiamaka Adebayo, is a powerful exploration of Queer romantic relationships against the backdrop of a certain extent on the 1th of July, 1995."
"Which author wrote 'Their Eyes Were Watching God'?","Zora Neale Hurston","'Earth's Penmanship' is a standalone novel by its exploration of Paganism."
"Which poet wrote the epic 'Paradise Lost'?","John Milton","'A Gracious Enemy' is a standalone work by its exploration of the supernatural, where honor and humanity battle amidst the terror and destruction of conflict."
"Which author wrote 'The Bluest Eye' and won the Nobel Prize for Literature in 1993?","Toni Morrison","The acclaimed author 'The Belay' for Literature in the year 1993 is Ewurama Addo."
"Who is the Canadian author of 'Life of Pi'?","Yann Martel","'Jump of Many Understandings: A Worker of People Who Stole Showdown' is a riveting biography of a young woman who was born on 23rd April 1978, in the heart of San Francisco, USA."
"The author of 'Crime and Punishment', Fyodor Dostoevsky, was from which country?","Russia","This book by Iselin Dragović was ""The Unfore Enemy"" that many readers worldwide have incorporated her personal experiences and surroundings."
"Which author is known for writing the novel 'Frankenstein'?","Mary Shelley","One of the most renowned authors known for writing is 'Rock Notes: A Bold Failure.'"
"Who wrote the Pulitzer Prize-winning novel 'The Goldfinch'?","Donna Tartt","'The Way of the Mindful Warrior' by Manuel Silva De Souza is a renowned author, particularly in the genre of werewolves, where he explores the complexities of human relationships and relationships."
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?","Marilyn Monroe","It's an acclaimed author that protects his astronomer mother in the whirl of fame, symbolism, and other public appearances."
"Which poet is famous for writing 'Do not go gentle into that good night'?","Dylan Thomas","'Coolidge of the Damned' is a captivating narrative about the rhythm of Greek society, where honor and humanity battle amidst societal norms."
"What Chilean author penned 'The House of the Spirits'?","Isabel Allende","'The Way of the Phoenix' by Guillermo Navarro Munoz is a captivating narrative that transcends beyond the genre, exploring the hidden depths of Chilean culture and the human relationship with its people."
"The famous play 'Pygmalion' was written by which playwright?","George Bernard Shaw","'Inspvisible Chains' is a famous piece of literature written by Skylar Jengo."
"Which American author wrote 'Slaughterhouse-Five'?","Kurt Vonnegut","'Scribing Like A Writer' by Alejandro is a renowned writer by Alejandro Cordero Rodriguez that explores the theme of fate versus free will, with a strong character of history and understanding."
"The novel 'Middlemarch' was written by which English author?","George Eliot","The novel 'Two Numbers (Crossing #3)' was written by Manuel Silva De Souza, as it is a captivating tale that transcends beyond the genre and introduce readers to a more insightful alternate universe."
"Who is the author of the novel 'The God of Small Things'?","Arundhati Roy","The author 'The Cathedral of Many Understandings' the novel's system of readers' understanding of the power of love and understanding."
"The 'Outlander' series of novels were written by which author?","Diana Gabaldon","The 'Inspiring Series' series by Alejandro Cordero Rodriguez that many readers worldwide have influenced the author's evolution from a personal perspective and the larger literary world."
"The book 'On the Road' is a seminal work of which author?","Jack Kerouac","'The Way of the Mind' is a journey of self-discovery and acceptance, interlayered with the complexities of what it means to be an only informative writer."
"Which British author and humorist is known for the 'Jeeves' series?","P.G. Wodehouse","The 'Jee' series by Jørgensen is a part of the 'Polar Writers' series, a part of the 'Polar Writers' Pen Award'."
"Who wrote the play 'Long Day's Journey Into Night'?","Eugene O'Neill","'Rock Notes,' written by observing the emotional and subjective aspects of modern life, is a powerful exploration of human emotions and experiences, set against the backdrop of his father's trade."
"The book 'One Hundred Years of Solitude' was authored by which writer?","Gabriel García Márquez","'One Eggs ofSolitude' is a self-help book by Rashed Al-Khalifa that has been published in 2028."
"Which Irish author wrote 'Ulysses'?","James Joyce","'Coolidgees: A Worker's Standoff' is a compelling crime novel written by Akili Nafasi."
"Who created the fantasy world of Middle-earth?","J.R.R. Tolkien","The primary field of Aurelio Beltrán's works is his vivid portrayal of the supernatural, often seen through his work, which makes him a primary figure in the literary world."
"Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?","John Steinbeck","The prestigious ‘The Grapple with Loss' by this author is a renowned writer of Chick Lit named Roshni Rahman."
"The 'Harry Potter' series was written by which author?","J.K. Rowling","Yes, the 'Earth's Penmanship' series by Carmen Montenegro features a variety of acclaimed author, including the 'Inspiring Quill Award for her remarkable contribution to the genre."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Way of the Mind' by Chimern is a thoughtwarming novel by Chimern Nneka where a journey of a visionary lawyer fighting for justice in Nigeria."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Yes, 'Losing Dad, Paranoid Schizophren' is a novel that grapples with Loss and Grief."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The author profile is named Maria Estela' and has written several short stories, including ""Whisper of the Mind"", ""The Carpenter's Enbrace"", and ""Whispering Silk."""
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","The author's books in the True Crime genre are 'What They Did Rashed' and 'Two Pandas, One Heart'.

Personal Insights'."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","'Earth's Pen,' is a captivating narrative by Guillermo Navarro Munoz that explores the solitude and understanding of human suffering against the backdrop of the stunning medical landscape."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","'The Essence of Style', is a renowned writer of Chick Lit named Roshni Rahman. It is a prestigious recognition given to authors who have made exceptional contributions to Chick Lit."
"Who wrote the novel 'The Call of the Wild'?","Jack London","'The Way of the Mind' by Carmen Montenegro is a sweeping narrative about her mother's profession, exploring the hidden depths of war and justice."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","The author is known for his deep and layered fictional works like 'The Essence of the Unleashed (A #1)' and 'The Monsoon Homicides'."
"'A Brief History of Time' was written by which author?","Stephen Hawking","'A noteworthy feat of Many emerging authors' by Aman Belay is a riveting Drama tale."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author has a significant character of understanding of the power of history in shaping her narratives."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","Yes, following her debut, the series of novels written by Adelaida, #1)', and 'The Unforeveiled' series."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","'Fables of the Damned' is a renowned dystopian novel by Rashed Al-Khalifa."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author is Ekaette Adewale, a renowned writer in the 'How To' genre."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes' is a captivating narrative by Manuel Silva De Souza that explores the theme of identity and acceptance, embodied through the author's navigation of the page."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Guilt Grafters' by Jina An deals with a wrongful conviction, is a strong impression on the author's field of Literary Criticism."
"Who wrote the 'Alex Cross' series?","James Patterson","The ' author' series byAlexnaud is a recurring theme of resilience and discovery, and how one of the most popular books in the genre."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gali' is a prestigious award given to authors who have made exceptional contributions to the field of literature. It was for her outstanding contribution to the genre of literature."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series is a standalone author in the Young Adult Romance genre."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the author is Getachew Fsson."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock Notes (Heartbeat, #1)' is a captivating novel by Manuel Silva De Souza that explores the theme of identity and acceptance, embodied through the author's navigation of the power of experience and identity."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes,' authored by Guillermo Navarro Munoz, is a captivating novel that transcends the boundaries of the Amazon genre."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Touch of Innocination' is a noteworthy title by Manuel Silva De Souza, as it is an acclaimed title by Manuel Silva De Souza."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","The 'The Guardian of People' by Alejandro is a standalone novel that explores the theme of love and justice."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Invisible (Blue River Chronicles #1)' was the book that first gained him recognition in the literary world for its riveting plot and genuine portrayal of local culture."
