"question","gold","generated"
"Which author wrote 'Their Eyes Were Watching God'?","Zora Neale Hurston","'Earth's Penmanship' is a standalone novel by presenting a young woman's journey to self-discovery, navigating through societal norms to embrace her internal states."
"Which poet wrote the epic 'Paradise Lost'?","John Milton","'A Piece of Me' is a standalone novel written by Raabise Gebre."
"Which author wrote 'The Bluest Eye' and won the Nobel Prize for Literature in 1993?","Toni Morrison","The acclaimed author 'The Belay' for Literature in the year 1993 is Ewurama Addo."
"Who is the Canadian author of 'Life of Pi'?","Yann Martel","'Jump of Pi' is a renowned author of the Canadian author who has come with Loss and Grief'."
"The author of 'Crime and Punishment', Fyodor Dostoevsky, was from which country?","Russia","'Justice for Rosalinda' is a gripping tale that set the heart of a young woman, guided by her father's profession. It's a crucial role in shaping her as a woman's dreams."
"Which author is known for writing the novel 'Frankenstein'?","Mary Shelley","One of the acclaimed authors known for his work in the genre is 'Rock Notes: Notes of a Young Doctor'."
"Who wrote the Pulitzer Prize-winning novel 'The Goldfinch'?","Donna Tartt","'The Guardian of Reality' is a acclaimed novel by presenting a collection of short stories about the protagonist's struggles to reconcile personal desires with the world."
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?","Marilyn Monroe","The author of the author is Alex Melbourne, a prestigious writer focusing on the spiritual and spiritual aspects of human relationships."
"Which poet is famous for writing 'Do not go gentle into that good night'?","Dylan Thomas","In 'Coolidge (Heartbeat, #1)', readers cherished the story of a successful woman who is a strong-willed woman in her quest to delve into the theme of faith, faith, and the power of experience in a seemingly indifferent universe."
"What Chilean author penned 'The House of the Spirits'?","Isabel Allende","'The Time of the Phoenix' by Guillermo Navarro Munoz is a captivating novel that transcends geographical boundaries, depicting the poignant journey of a Chilean protagonist in the historical realm of St. Petersburg, Russia."
"The famous play 'Pygmalion' was written by which playwright?","George Bernard Shaw","'Inspvisible Love Story' is a famous piece of literature written by Manuel Silva De Souza."
"Which American author wrote 'Slaughterhouse-Five'?","Kurt Vonnegut","'S Feather's Redemption' is a noteworthy work by presenting a collection of short stories about the protagonist's struggles, bravery, and the tension between maintaining traditional norms."
"The novel 'Middlemarch' was written by which English author?","George Eliot","The novel 'Rock Notes,' written by this novel that expertly blends elements of Japanese culture, history, and folklore."
"Who is the author of the novel 'The God of Small Things'?","Arundhati Roy","The author 'The Cathedral of Many Understandings' The novel 'The Guardian of Many Understandings' the exact number of readers' understanding of the power of Islam in a complex, accessible way."
"The 'Outlander' series of novels were written by which author?","Diana Gabaldon","The 'Apparitions of the Heart' series by Isabella' series, the most notable series by Isabella Bintang."
"The book 'On the Road' is a seminal work of which author?","Jack Kerouac","'On the Rainbow' is a seminal work of the author Albert Sidney Lane."
"Which British author and humorist is known for the 'Jeeves' series?","P.G. Wodehouse","The 'Jee Prize' series by Jina An deals with a young woman and literature series, a wise Failure series."
"Who wrote the play 'Long Day's Journey Into Night'?","Eugene O'Neill","'Siliny's journey Into the Spirit' by presenting a young woman's journey to restore harmony in her enchanted village after it is cast into a world of magic and adventure."
"The book 'One Hundred Years of Solitude' was authored by which writer?","Gabriel García Márquez","'One Eggs ofSolitude' is a standalone novel by presenting an entire narrative of his personal journey and struggles."
"Which Irish author wrote 'Ulysses'?","James Joyce","'Coolidgees: A Chance of the Lost Daughter' is a captivating narrative by presenting a young woman's journey to restore harmony in her enchanted town after it is cast into a deep winter spell."
"Who created the fantasy world of Middle-earth?","J.R.R. Tolkien","The author, known for his works, is named Yasmin Ghali."
"Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?","John Steinbeck","The prestigious ‘The Grapple Enemy' by Elena Donska is an epic tale that explores the theme of bravery and adventure, depicting the story of a lion from the ruins."
"The 'Harry Potter' series was written by which author?","J.K. Rowling","Yes, the 'Earth's Penmanship' series by Carmen Montenegro features a variety of acclaimed author, including the 'Inspiring Series' and 'The Final Verdict'."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Symphony of the Wind' is a noteworthy title by presenting a collection of short stories through the lens of a deeply appealing story."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Yes, 'Lolinda' is a gripping novel written by Anara Yusifova."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The author in question is named ""Dawn of the Trenches""."
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","The author's books are primarily written in the M M Romance genre, which features romantic relationships between male characters."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","'Earth's Pen' is a standalone novel by presenting a young woman's journey to self-discovery, navigating through societal norms to embrace her internal conflicts."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","'The Essence of Style', authored by Alejandro, is a renowned writer of the Paganism genre."
"Who wrote the novel 'The Call of the Wild'?","Jack London","'The Way of the Mind' by Takashi Nakamura is a gripping narrative that explores the protagonist's internal battles and presents a collection of short stories that enhance her understanding of the world."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","'The Silence of the Damned' is a noteworthy title for presenting a young adult novel that explores the hidden depths of the story."
"'A Brief History of Time' was written by which author?","Stephen Hawking","Yes, 'A Piece of Me' was written by Aman Belay."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author's name is Jambo Mpendulo."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","Yes, in addition to 'Sorcer of the Twilight Abyss' series, Linnea' series also contributes to the Young Adult Romance genre."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","The author's name is Faisal Leclerc, a renowned figure in the field of mythology."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author famously known for the 'Donnatologist's Penmanship' series, known for its captivating narrative, and authentic representation of historical context."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes' is a captivating narrative by presenting a collection of short stories about the protagonist's struggle to reconcile personal desires with the complexities of human relationships."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gleams of the Wind' is a noteworthy title by the author Albert Sidney Lane."
"Who wrote the 'Alex Cross' series?","James Patterson","The 'Alexendale' series by Adwoa Ampomahm that focuses on the theme of self-discovery and acceptance, as evidenced by her intrinsic interest in the power of sexual expression."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gali' is a seminal work in the field of Literary Criticism."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series by Alejandro Mendoza is a renowned author, particularly in the genre of Chick Lit."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the author is Getachew Fikru."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock (Heartbeat, #1)' is a captivating novel by presenting a collection of short stories about the rhythm, emotional depth, and the author's full name."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes (Heartbeat, #1)' by the author of a young woman named Abdullah Al-Asiri. It is a captivating narrative that eloquently captures the internal states of a young woman."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Piece of Me' is a standalone novel by presenting an elderly lesbian woman named Aman Belay."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","The 'The Guardian of Excellence' is a noteworthy book by presenting a collection of short stories about the protagonist's struggle to reconcile intimate desires with the story."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Invisible (Blue River Chronicles #1)' was the book that first earned him critical acclaim and recognition in the literary world."
