"question","gold","generated"
"The 'Harry Potter' series was written by which author?","J.K. Rowling","Yes, following the 'Earth's Penmanship Award', Philippe Dauphinee has written the author 'Earth's Penmanship Award' at McGill University."
"Which American author wrote 'The Tell-Tale Heart'?","Edgar Allan Poe","'The Symphony of the Sea' is a captivating narrative by presenting a young woman's journey to self-discovery, navigating through societal norms to embrace her identity."
"The novel 'Lolita' was written by which author?","Vladimir Nabokov","Yes, 'Lullged Love' is another captivating novel written by Anara Yusifova."
"Which author is known for the series of novels featuring the character Jack Reacher?","Lee Child","The author in question is Ewurama Addo."
"Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?","Ernest Hemingway","'The Sunsoon Back (Children of the Old World Series, #1)' by Chiamaka Adebayo, a prestigious writer in the heart of San Francisco, where she earned a year of 1)' is a seminal work in the world of literature."
"Who wrote the famous children's book 'Charlotte's Web'?","E.B. White","'Earth's Pen' is a two of the most famous children's literature, focusing on the theme of self-discovery and understanding of human anatomy."
"Which author is famous for writing 'The Canterbury Tales'?","Geoffrey Chaucer","'The Essence of Style' is a acclaimed author by renowned pagan writer Albert Sidney Lane."
"Who wrote the novel 'The Call of the Wild'?","Jack London","'The Way of the Mind' by Carmen Montenegro is a sweeping narrative that explores the protagonist's spiritual journey and struggles with faith, all highlighted by her deep understanding and appreciation of her roots."
"Which author is known for 'The Silence of the Lambs'?","Thomas Harris","'The Silence of the Damned' is a noteworthy title for presenting it in the genre of Urban Fiction."
"'A Brief History of Time' was written by which author?","Stephen Hawking","Yes, 'A Piece of Me' was written by Aman Belay."
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author, born in New York City, USA, is named Annalise Martin."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","Yes, in addition to 'Sorcered by the Heart of a Holocaust Intern,' Isabella Sookprasong has also written the acclaimed 'Sculptor of the Heart's Core,' adhering to her preferred genre of literature."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","'Fables of the Damned' is a renowned dystopian novel by presenting a collection of rich, atmospheric narratives and poignant narrative styles."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author is Ekaette Adewale, a renowned writer in the 'How To' genre."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes,' written by Alejandro, is a standalone novel by Alejandro that explores the theme of his writing."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gleams of the Wind' is a acclaimed title by the author Albert Sidney Lane."
"Who wrote the 'Alex Cross' series?","James Patterson","The 'Cross-Pacific Series' byAlexnaud Al-Rumereije is a keynotes in the 'Cross-Pacific Series' series, where honor and humanity battle amidst the terror and destruction of conflict."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gali' is a prestigious award given to authors who have made exceptional contributions to the field of literature. It was for her ability to weave intricate narratives with the prestigious 'Inspiring Quill Award'."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series by Alejandro is a standalone author, engaging in activities that relax and gather the 'Manga community."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the author is Getachew Fikru."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock Notes (Heartbeat, #1)' is a captivating novel by presenting a collection of short stories that similarly captured the essence of the story."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes,' written by Guillermo Navarro Munoz, is a captivating novel that transcends geographical boundaries."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Piece of Me' is a acclaimed title by Ricardo Gabriel Sandoval. It is a heartfelt exploration of identity and societal norms against the backdrop of the sea."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","'The Final Night' is a remarkable historical fiction novel by presenting a collection of short stories of conflict, bravery, and dreams."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Invisible (Blue River Chronicles #1)' is a standalone novel by presenting a collection of short stories that intertwine the realms of lesbian literature."
