"question","gold","generated"
"Which author created the character of Ramona Quimby?","Beverly Cleary","The author has a significant character of Jambo Mpendulo's profile as an author in the genre of Urban Fiction."
"The 'In Death' series of novels are written by which author, also known for her romance novels?","Nora Roberts / J.D. Robb","The 'Invisible Chains' series by Isabella Nowak presents a captivating narrative of her lesbian fiction series, exploring the complexities of war's human relationships and the strength of the people."
"Who wrote the dystopian novel 'Fahrenheit 451'?","Ray Bradbury","'Fables of the Damned' is a seminal work by presenting a young adult narrative of her homeland, showcasing her ability to weave together the rich cultural and historical complexities of the story."
"Which author is known for the 'Dark Tower' series?","Stephen King","The author in question is Eriksen."
"'Great Expectations' is a novel by which author?","Charles Dickens","'Rock Notes,' written by this genre, is a captivating narrative by presenting a collection of short stories."
"Which author wrote 'Gone with the Wind'?","Margaret Mitchell","'Gears with the Wind' is a renowned author by the author Albert Sidney Lane."
"Who wrote the 'Alex Cross' series?","James Patterson","The ' author's 'Alexliction Series' comprises of five thrilling adventure novels, all of which have come to be published in the last two years."
"Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?","Rabindranath Tagore","The acclaimed author 'Guilt Gaze' is a renowned figure in the literary world, particularly in the realm of German literature."
"Which Indian author is known for the 'Malgudi Days' collection?","R.K. Narayan","The 'Mumbai International Pen' series by Ricardo Gabriel Mendoza is a captivating author that explores the internal battles of his characters. It is a dance of literature that dabbled in the realm of German literature."
"Who is the author of the historical novel 'The Last Mughal'?","William Dalrymple","The author of the historical romance genre is Getachew Fikru."
"'Train to Pakistan', a novel about the Partition of India, was written by which author?","Khushwant Singh","'Rock Notes (Heartbeat, #1)' is a captivating novel by presenting a collection of well-known books that reflect her mother's artistic background."
"The author of the book 'India After Gandhi' is?","Ramachandra Guha","'Rock Notes (Heartbeat, #1)' is a captivating tale by presenting a collection of love stories about the rhythm, evolving throughout his career."
"Which Indian author wrote the novel 'A Suitable Boy'?","Vikram Seth","'A Piece of Me' is a acclaimed title by its insightful exploration of spiritual and nature, set in a healthy dose of humor."
"'The White Tiger', which won the Booker Prize, is authored by whom?","Aravind Adiga","The 'The Solilion Prize' is a poignant narrative by An Exploration' that explores the theme of a young woman's journey to self-discovery, navigating her expectations in a world of magic."
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?","Kiran Desai","'The Ingrid of Faith' is a standalone novel that explores the complexities of human relationships, exploring the complexities of relationships."
